Dup,duplication_status
Glyma.02G289100,WGD
Glyma.02G289300,WGD
Glyma.02G289400,WGD
Glyma.02G289500,WGD
Glyma.02G289600,WGD
Glyma.02G289700,WGD
Glyma.02G289800,WGD
Glyma.02G289900,WGD
Glyma.02G290100,WGD
Glyma.02G290200,WGD
Glyma.02G290300,WGD
Glyma.02G290500,WGD
Glyma.02G290600,WGD
Glyma.02G290700,WGD
Glyma.02G290800,WGD
Glyma.02G290900,WGD
Glyma.02G291000,WGD
Glyma.02G291100,WGD
Glyma.02G291200,WGD
Glyma.02G291300,WGD
Glyma.02G291500,WGD
Glyma.02G291600,WGD
Glyma.02G291700,WGD
Glyma.02G291800,WGD
Glyma.02G291900,WGD
Glyma.02G292202,WGD
Glyma.02G292300,WGD
Glyma.02G292400,WGD
Glyma.02G292500,WGD
Glyma.02G292600,WGD
Glyma.02G292700,WGD
Glyma.02G292800,WGD
Glyma.02G293000,WGD
Glyma.02G293100,WGD
Glyma.02G293200,WGD
Glyma.02G293400,WGD
Glyma.02G293500,WGD
Glyma.02G293600,WGD
Glyma.02G293700,WGD
Glyma.02G293900,WGD
Glyma.02G294000,WGD
Glyma.02G294100,WGD
Glyma.02G294200,WGD
Glyma.02G294500,WGD
Glyma.02G294600,WGD
Glyma.02G294700,WGD
Glyma.02G294900,WGD
Glyma.02G295000,WGD
Glyma.02G295100,WGD
Glyma.02G295200,WGD
Glyma.02G295300,WGD
Glyma.02G295400,WGD
Glyma.02G295500,WGD
Glyma.02G295600,WGD
Glyma.02G295800,WGD
Glyma.02G295900,WGD
Glyma.02G296000,WGD
Glyma.02G296200,WGD
Glyma.02G296300,WGD
Glyma.02G296400,WGD
Glyma.02G296500,WGD
Glyma.02G296700,WGD
Glyma.02G296800,WGD
Glyma.02G296900,WGD
Glyma.02G297000,WGD
Glyma.02G297200,WGD
Glyma.02G297300,WGD
Glyma.02G297400,WGD
Glyma.02G297700,WGD
Glyma.02G297900,WGD
Glyma.02G298000,WGD
Glyma.02G298200,WGD
Glyma.02G298400,WGD
Glyma.02G298500,WGD
Glyma.02G298600,WGD
Glyma.02G298800,WGD
Glyma.02G299100,WGD
Glyma.02G299200,WGD
Glyma.02G299400,WGD
Glyma.02G299500,WGD
Glyma.02G299700,WGD
Glyma.02G299800,WGD
Glyma.02G299902,WGD
Glyma.02G300000,WGD
Glyma.02G300100,WGD
Glyma.02G300200,WGD
Glyma.02G300300,WGD
Glyma.02G300400,WGD
Glyma.02G300500,WGD
Glyma.02G300600,WGD
Glyma.02G301000,WGD
Glyma.02G301100,WGD
Glyma.02G301200,WGD
Glyma.02G301400,WGD
Glyma.02G301500,WGD
Glyma.02G301600,WGD
Glyma.02G301700,WGD
Glyma.02G301800,WGD
Glyma.02G301900,WGD
Glyma.02G302000,WGD
Glyma.02G302100,WGD
Glyma.02G302200,WGD
Glyma.02G302300,WGD
Glyma.02G302400,WGD
Glyma.02G302500,WGD
Glyma.02G302600,WGD
Glyma.02G302700,WGD
Glyma.02G302800,WGD
Glyma.02G302900,WGD
Glyma.02G303000,WGD
Glyma.02G303100,WGD
Glyma.02G303200,WGD
Glyma.02G303300,WGD
Glyma.02G303400,WGD
Glyma.02G303500,WGD
Glyma.02G303600,WGD
Glyma.02G303700,WGD
Glyma.02G303800,WGD
Glyma.02G304000,WGD
Glyma.02G304100,WGD
Glyma.02G304200,WGD
Glyma.02G304300,WGD
Glyma.02G304400,WGD
Glyma.02G304500,WGD
Glyma.02G304600,WGD
Glyma.02G304700,WGD
Glyma.02G304900,WGD
Glyma.02G305000,WGD
Glyma.02G305100,WGD
Glyma.02G305200,WGD
Glyma.02G305300,WGD
Glyma.02G305400,WGD
Glyma.02G305500,WGD
Glyma.02G305600,WGD
Glyma.02G305700,WGD
Glyma.02G305800,WGD
Glyma.02G305900,WGD
Glyma.02G306000,WGD
Glyma.02G306200,WGD
Glyma.02G306300,WGD
Glyma.02G306400,WGD
Glyma.02G306500,WGD
Glyma.02G306600,WGD
Glyma.02G306700,WGD
Glyma.02G306800,WGD
Glyma.02G306900,WGD
Glyma.02G307000,WGD
Glyma.02G307100,WGD
Glyma.02G307200,WGD
Glyma.02G307300,WGD
Glyma.02G307400,WGD
Glyma.02G307600,WGD
Glyma.02G307700,WGD
Glyma.02G307900,WGD
Glyma.02G308000,WGD
Glyma.02G308100,WGD
Glyma.02G308300,WGD
Glyma.02G308400,WGD
Glyma.02G308500,WGD
Glyma.02G308600,WGD
Glyma.02G308700,WGD
Glyma.02G308800,WGD
Glyma.02G308900,WGD
Glyma.02G309000,WGD
Glyma.02G309100,WGD
Glyma.02G309200,WGD
Glyma.02G309400,WGD
Glyma.02G309500,WGD
Glyma.02G309600,WGD
Glyma.02G309700,WGD
Glyma.02G309900,WGD
Glyma.02G310000,WGD
Glyma.02G310100,WGD
Glyma.02G310201,WGD
Glyma.02G310400,WGD
Glyma.02G310600,WGD
Glyma.02G310700,WGD
Glyma.02G310800,WGD
Glyma.02G310900,WGD
Glyma.02G311000,WGD
Glyma.02G311200,WGD
Glyma.02G311333,WGD
Glyma.02G311466,WGD
Glyma.02G311700,WGD
Glyma.02G311800,WGD
Glyma.02G311900,WGD
Glyma.02G312000,WGD
Glyma.02G312300,WGD
Glyma.03G000700,WGD
Glyma.03G000800,WGD
Glyma.03G000900,WGD
Glyma.03G001100,WGD
Glyma.03G001400,WGD
Glyma.03G001500,WGD
Glyma.03G001700,WGD
Glyma.03G001800,WGD
Glyma.03G002000,WGD
Glyma.03G002100,WGD
Glyma.03G002200,WGD
Glyma.03G002300,WGD
Glyma.03G002800,WGD
Glyma.03G003400,WGD
Glyma.03G003500,WGD
Glyma.03G003600,WGD
Glyma.03G003700,WGD
Glyma.03G003800,WGD
Glyma.03G003900,WGD
Glyma.03G004100,WGD
Glyma.03G004200,WGD
Glyma.03G004300,WGD
Glyma.03G004400,WGD
Glyma.03G004500,WGD
Glyma.03G004800,WGD
Glyma.03G004900,WGD
Glyma.03G005000,WGD
Glyma.03G005200,WGD
Glyma.03G005700,WGD
Glyma.03G005900,WGD
Glyma.03G006000,WGD
Glyma.03G006100,WGD
Glyma.03G006300,WGD
Glyma.03G006600,WGD
Glyma.03G006700,WGD
Glyma.03G006800,WGD
Glyma.03G006900,WGD
Glyma.03G007200,WGD
Glyma.03G007300,WGD
Glyma.03G007400,WGD
Glyma.03G007500,WGD
Glyma.03G007600,WGD
Glyma.03G007900,WGD
Glyma.03G008000,WGD
Glyma.03G008100,WGD
Glyma.03G008200,WGD
Glyma.03G008300,WGD
Glyma.03G008500,WGD
Glyma.03G008600,WGD
Glyma.03G008800,WGD
Glyma.03G008900,WGD
Glyma.03G009000,WGD
Glyma.03G009100,WGD
Glyma.03G009200,WGD
Glyma.03G009500,WGD
Glyma.03G009600,WGD
Glyma.03G009700,WGD
Glyma.03G009800,WGD
Glyma.03G009900,WGD
Glyma.03G010700,WGD
Glyma.03G010800,WGD
Glyma.03G010900,WGD
Glyma.03G011000,WGD
Glyma.03G011200,WGD
Glyma.03G012600,WGD
Glyma.03G012800,WGD
Glyma.03G013000,WGD
Glyma.03G013100,WGD
Glyma.03G013300,WGD
Glyma.03G013400,WGD
Glyma.03G013500,WGD
Glyma.03G013550,WGD
Glyma.03G013800,WGD
Glyma.03G013900,WGD
Glyma.03G014000,WGD
Glyma.03G014300,WGD
Glyma.03G014400,WGD
Glyma.03G014500,WGD
Glyma.03G014600,WGD
Glyma.03G014666,WGD
Glyma.03G014800,WGD
Glyma.03G014900,WGD
Glyma.03G015000,WGD
Glyma.03G015066,WGD
Glyma.03G015400,WGD
Glyma.03G015500,WGD
Glyma.03G015600,WGD
Glyma.03G015700,WGD
Glyma.03G015800,WGD
Glyma.03G015900,WGD
Glyma.03G016000,WGD
Glyma.03G016100,WGD
Glyma.03G016500,WGD
Glyma.03G016600,WGD
Glyma.03G016700,WGD
Glyma.03G016800,WGD
Glyma.03G017000,WGD
Glyma.03G017100,WGD
Glyma.03G017200,WGD
Glyma.03G017300,WGD
Glyma.03G017500,WGD
Glyma.03G017700,WGD
Glyma.03G017800,WGD
Glyma.03G018102,WGD
Glyma.03G018400,WGD
Glyma.03G018500,WGD
Glyma.03G018600,WGD
Glyma.03G018700,WGD
Glyma.03G018800,WGD
Glyma.03G018900,WGD
Glyma.03G019000,WGD
Glyma.03G019100,WGD
Glyma.03G019200,WGD
Glyma.03G019300,WGD
Glyma.03G019400,WGD
Glyma.03G019500,WGD
Glyma.03G019600,WGD
Glyma.03G019700,WGD
Glyma.03G019800,WGD
Glyma.03G019950,WGD
Glyma.03G020100,WGD
Glyma.03G020500,WGD
Glyma.03G020700,WGD
Glyma.03G020800,WGD
Glyma.03G020900,WGD
Glyma.03G021100,WGD
Glyma.03G021200,WGD
Glyma.03G021400,WGD
Glyma.03G021600,WGD
Glyma.03G021800,WGD
Glyma.03G021900,WGD
Glyma.03G022052,WGD
Glyma.03G022200,WGD
Glyma.03G022300,WGD
Glyma.03G022450,WGD
Glyma.03G022700,WGD
Glyma.03G022800,WGD
Glyma.03G022900,WGD
Glyma.03G023000,WGD
Glyma.03G023100,WGD
Glyma.03G023401,WGD
Glyma.03G023500,WGD
Glyma.03G023900,WGD
Glyma.03G024000,WGD
Glyma.03G024100,WGD
Glyma.03G024400,WGD
Glyma.03G025500,WGD
Glyma.03G025600,WGD
Glyma.03G025700,WGD
Glyma.03G025800,WGD
Glyma.03G026600,WGD
Glyma.03G026700,WGD
Glyma.03G027300,WGD
Glyma.03G027400,WGD
Glyma.03G027700,WGD
Glyma.03G027800,WGD
Glyma.03G027900,WGD
Glyma.03G028000,WGD
Glyma.03G028200,WGD
Glyma.03G028300,WGD
Glyma.03G028400,WGD
Glyma.03G028500,WGD
Glyma.03G028800,WGD
Glyma.03G029000,WGD
Glyma.03G029200,WGD
Glyma.03G029501,WGD
Glyma.03G029600,WGD
Glyma.03G029700,WGD
Glyma.03G029800,WGD
Glyma.03G030800,WGD
Glyma.03G030900,WGD
Glyma.03G031600,WGD
Glyma.03G031700,WGD
Glyma.03G031800,WGD
Glyma.03G031900,WGD
Glyma.03G032100,WGD
Glyma.03G032200,WGD
Glyma.03G032300,WGD
Glyma.03G032400,WGD
Glyma.03G032900,WGD
Glyma.03G033300,WGD
Glyma.03G033600,WGD
Glyma.03G033700,WGD
Glyma.03G033800,WGD
Glyma.03G033900,WGD
Glyma.03G034000,WGD
Glyma.03G034200,WGD
Glyma.03G034300,WGD
Glyma.03G035200,WGD
Glyma.03G035300,WGD
Glyma.03G035400,WGD
Glyma.03G035600,WGD
Glyma.03G035900,WGD
Glyma.03G036000,WGD
Glyma.03G036200,WGD
Glyma.03G036500,WGD
Glyma.03G036600,WGD
Glyma.03G036700,WGD
Glyma.03G036800,WGD
Glyma.03G036900,WGD
Glyma.03G037009,WGD
Glyma.03G037500,WGD
Glyma.03G037600,WGD
Glyma.03G037609,WGD
Glyma.03G038100,WGD
Glyma.03G039700,WGD
Glyma.03G040000,WGD
Glyma.03G040100,WGD
Glyma.03G040500,WGD
Glyma.03G040600,WGD
Glyma.03G040700,WGD
Glyma.03G040800,WGD
Glyma.03G040900,WGD
Glyma.03G041300,WGD
Glyma.03G041500,WGD
Glyma.03G041600,WGD
Glyma.03G041800,WGD
Glyma.03G042400,WGD
Glyma.03G042600,WGD
Glyma.03G042700,WGD
Glyma.03G042800,WGD
Glyma.03G043060,WGD
Glyma.03G043500,WGD
Glyma.03G044200,WGD
Glyma.03G044300,WGD
Glyma.03G044400,WGD
Glyma.03G044500,WGD
Glyma.03G044900,WGD
Glyma.03G045400,WGD
Glyma.03G048500,WGD
Glyma.03G049300,WGD
Glyma.03G049600,WGD
Glyma.03G049700,WGD
Glyma.03G049800,WGD
Glyma.03G050000,WGD
Glyma.03G050100,WGD
Glyma.03G050200,WGD
Glyma.03G050300,WGD
Glyma.03G050400,WGD
Glyma.03G050500,WGD
Glyma.03G050800,WGD
Glyma.03G051100,WGD
Glyma.03G051200,WGD
Glyma.03G051300,WGD
Glyma.03G051400,WGD
Glyma.03G051500,WGD
Glyma.03G051600,WGD
Glyma.03G052200,WGD
Glyma.03G052300,WGD
Glyma.03G054800,WGD
Glyma.03G054900,WGD
Glyma.03G055100,WGD
Glyma.03G055200,WGD
Glyma.03G055401,WGD
Glyma.03G055500,WGD
Glyma.03G055900,WGD
Glyma.03G056000,WGD
Glyma.03G056100,WGD
Glyma.03G056300,WGD
Glyma.03G056400,WGD
Glyma.03G056700,WGD
Glyma.03G056800,WGD
Glyma.03G056900,WGD
Glyma.03G057100,WGD
Glyma.03G057300,WGD
Glyma.03G057500,WGD
Glyma.03G057600,WGD
Glyma.03G057800,WGD
Glyma.03G058000,WGD
Glyma.03G058100,WGD
Glyma.03G058300,WGD
Glyma.03G059200,WGD
Glyma.03G059600,WGD
Glyma.03G060000,WGD
Glyma.03G060100,WGD
Glyma.03G060200,WGD
Glyma.03G060300,WGD
Glyma.03G061200,WGD
Glyma.03G062500,WGD
Glyma.03G062800,WGD
Glyma.03G063200,WGD
Glyma.03G063400,WGD
Glyma.03G063600,WGD
Glyma.03G065100,WGD
Glyma.03G065700,WGD
Glyma.03G065900,WGD
Glyma.03G066700,WGD
Glyma.03G066800,WGD
Glyma.03G067100,WGD
Glyma.03G067200,WGD
Glyma.03G067700,WGD
Glyma.03G067800,WGD
Glyma.03G068600,WGD
Glyma.03G068700,WGD
Glyma.03G068800,WGD
Glyma.03G068900,WGD
Glyma.03G069200,WGD
Glyma.03G069400,WGD
Glyma.03G069600,WGD
Glyma.03G069800,WGD
Glyma.03G070100,WGD
Glyma.03G070200,WGD
Glyma.03G070400,WGD
Glyma.03G070500,WGD
Glyma.03G070600,WGD
Glyma.03G070700,WGD
Glyma.03G070900,WGD
Glyma.03G071500,WGD
Glyma.03G071700,WGD
Glyma.03G072100,WGD
Glyma.03G073100,WGD
Glyma.03G073200,WGD
Glyma.03G073300,WGD
Glyma.03G073400,WGD
Glyma.03G073500,WGD
Glyma.03G073600,WGD
Glyma.03G073702,WGD
Glyma.03G073704,WGD
Glyma.03G073710,WGD
Glyma.03G073712,WGD
Glyma.03G073714,WGD
Glyma.03G073752,WGD
Glyma.03G073760,WGD
Glyma.03G073762,WGD
Glyma.03G073768,WGD
Glyma.03G073772,WGD
Glyma.03G073774,WGD
Glyma.03G073776,WGD
Glyma.03G074000,WGD
Glyma.03G074167,WGD
Glyma.03G074300,WGD
Glyma.03G074400,WGD
Glyma.03G074600,WGD
Glyma.03G074700,WGD
Glyma.03G074800,WGD
Glyma.03G074900,WGD
Glyma.03G075700,WGD
Glyma.03G076000,WGD
Glyma.03G076100,WGD
Glyma.03G076200,WGD
Glyma.03G076300,WGD
Glyma.03G076500,WGD
Glyma.03G076600,WGD
Glyma.03G076800,WGD
Glyma.03G076900,WGD
Glyma.03G077100,WGD
Glyma.03G077200,WGD
Glyma.03G077300,WGD
Glyma.03G077400,WGD
Glyma.03G077600,WGD
Glyma.03G077900,WGD
Glyma.03G078000,WGD
Glyma.03G078200,WGD
Glyma.03G078300,WGD
Glyma.03G078400,WGD
Glyma.03G078600,WGD
Glyma.03G078700,WGD
Glyma.03G079200,WGD
Glyma.03G079500,WGD
Glyma.03G081300,WGD
Glyma.03G081500,WGD
Glyma.03G081600,WGD
Glyma.03G081700,WGD
Glyma.03G084000,WGD
Glyma.03G084050,WGD
Glyma.03G084300,WGD
Glyma.03G084400,WGD
Glyma.03G085000,WGD
Glyma.03G085100,WGD
Glyma.03G085700,WGD
Glyma.03G085900,WGD
Glyma.03G085951,WGD
Glyma.03G086000,WGD
Glyma.03G086100,WGD
Glyma.03G086200,WGD
Glyma.03G086400,WGD
Glyma.03G086600,WGD
Glyma.03G086800,WGD
Glyma.03G087500,WGD
Glyma.03G088100,WGD
Glyma.03G088400,WGD
Glyma.03G088500,WGD
Glyma.03G088800,WGD
Glyma.03G088900,WGD
Glyma.03G089000,WGD
Glyma.03G089100,WGD
Glyma.03G089300,WGD
Glyma.03G089350,WGD
Glyma.03G089400,WGD
Glyma.03G089600,WGD
Glyma.03G089700,WGD
Glyma.03G089800,WGD
Glyma.03G090000,WGD
Glyma.03G090100,WGD
Glyma.03G091000,WGD
Glyma.03G091800,WGD
Glyma.03G092200,WGD
Glyma.03G092500,WGD
Glyma.03G092700,WGD
Glyma.03G092800,WGD
Glyma.03G093200,WGD
Glyma.03G093600,WGD
Glyma.03G094100,WGD
Glyma.03G094200,WGD
Glyma.03G094700,WGD
Glyma.03G094800,WGD
Glyma.03G096300,WGD
Glyma.03G096500,WGD
Glyma.03G097000,WGD
Glyma.03G097100,WGD
Glyma.03G097500,WGD
Glyma.03G097700,WGD
Glyma.03G098200,WGD
Glyma.03G098300,WGD
Glyma.03G098600,WGD
Glyma.03G099500,WGD
Glyma.03G099800,WGD
Glyma.03G099900,WGD
Glyma.03G100000,WGD
Glyma.03G100500,WGD
Glyma.03G100600,WGD
Glyma.03G100800,WGD
Glyma.03G101000,WGD
Glyma.03G101200,WGD
Glyma.03G102500,WGD
Glyma.03G102700,WGD
Glyma.03G102800,WGD
Glyma.03G103001,WGD
Glyma.03G103500,WGD
Glyma.03G103600,WGD
Glyma.03G103800,WGD
Glyma.03G103900,WGD
Glyma.03G104000,WGD
Glyma.03G104200,WGD
Glyma.03G104400,WGD
Glyma.03G104500,WGD
Glyma.03G105000,WGD
Glyma.03G105300,WGD
Glyma.03G105400,WGD
Glyma.03G105500,WGD
Glyma.03G105700,WGD
Glyma.03G106400,WGD
Glyma.03G106500,WGD
Glyma.03G106567,WGD
Glyma.03G106633,WGD
Glyma.03G106902,WGD
Glyma.03G107300,WGD
Glyma.03G107500,WGD
Glyma.03G107700,WGD
Glyma.03G107800,WGD
Glyma.03G108100,WGD
Glyma.03G108200,WGD
Glyma.03G108300,WGD
Glyma.03G109100,WGD
Glyma.03G109400,WGD
Glyma.03G109500,WGD
Glyma.03G109900,WGD
Glyma.03G110100,WGD
Glyma.03G110200,WGD
Glyma.03G110300,WGD
Glyma.03G110600,WGD
Glyma.03G111200,WGD
Glyma.03G111300,WGD
Glyma.03G111700,WGD
Glyma.03G112000,WGD
Glyma.03G112400,WGD
Glyma.03G112800,WGD
Glyma.03G113400,WGD
Glyma.03G113500,WGD
Glyma.03G113600,WGD
Glyma.03G113700,WGD
Glyma.03G113800,WGD
Glyma.03G113900,WGD
Glyma.03G114100,WGD
Glyma.03G114200,WGD
Glyma.03G114300,WGD
Glyma.03G114500,WGD
Glyma.03G114600,WGD
Glyma.03G114700,WGD
Glyma.03G114900,WGD
Glyma.03G115300,WGD
Glyma.03G115400,WGD
Glyma.03G116100,WGD
Glyma.03G116600,WGD
Glyma.03G116700,WGD
Glyma.03G116900,WGD
Glyma.03G117400,WGD
Glyma.03G117500,WGD
Glyma.03G117600,WGD
Glyma.03G117700,WGD
Glyma.03G117800,WGD
Glyma.03G117900,WGD
Glyma.03G118100,WGD
Glyma.03G118200,WGD
Glyma.03G118500,WGD
Glyma.03G118700,WGD
Glyma.03G118800,WGD
Glyma.03G118900,WGD
Glyma.03G119000,WGD
Glyma.03G119200,WGD
Glyma.03G119300,WGD
Glyma.03G119400,WGD
Glyma.03G119500,WGD
Glyma.03G119700,WGD
Glyma.03G119900,WGD
Glyma.03G120000,WGD
Glyma.03G120200,WGD
Glyma.03G120300,WGD
Glyma.03G120400,WGD
Glyma.03G120500,WGD
Glyma.03G120700,WGD
Glyma.03G120800,WGD
Glyma.03G121000,WGD
Glyma.03G121100,WGD
Glyma.03G121200,WGD
Glyma.03G122000,WGD
Glyma.03G122100,WGD
Glyma.03G122200,WGD
Glyma.03G122400,WGD
Glyma.03G122500,WGD
Glyma.03G123100,WGD
Glyma.03G123200,WGD
Glyma.03G123300,WGD
Glyma.03G123400,WGD
Glyma.03G123500,WGD
Glyma.03G123600,WGD
Glyma.03G124100,WGD
Glyma.03G124400,WGD
Glyma.03G124700,WGD
Glyma.03G125000,WGD
Glyma.03G125200,WGD
Glyma.03G125400,WGD
Glyma.03G125800,WGD
Glyma.03G125900,WGD
Glyma.03G126000,WGD
Glyma.03G126100,WGD
Glyma.03G126200,WGD
Glyma.03G126300,WGD
Glyma.03G126400,WGD
Glyma.03G126600,WGD
Glyma.03G127000,WGD
Glyma.03G127100,WGD
Glyma.03G127300,WGD
Glyma.03G127500,WGD
Glyma.03G127600,WGD
Glyma.03G127700,WGD
Glyma.03G127800,WGD
Glyma.03G127900,WGD
Glyma.03G128000,WGD
Glyma.03G128100,WGD
Glyma.03G128300,WGD
Glyma.03G128400,WGD
Glyma.03G128700,WGD
Glyma.03G128800,WGD
Glyma.03G128900,WGD
Glyma.03G129100,WGD
Glyma.03G129400,WGD
Glyma.03G129500,WGD
Glyma.03G129600,WGD
Glyma.03G129700,WGD
Glyma.03G129900,WGD
Glyma.03G130000,WGD
Glyma.03G130100,WGD
Glyma.03G130400,WGD
Glyma.03G130700,WGD
Glyma.03G130800,WGD
Glyma.03G130900,WGD
Glyma.03G131000,WGD
Glyma.03G131100,WGD
Glyma.03G131200,WGD
Glyma.03G131500,WGD
Glyma.03G131600,WGD
Glyma.03G131700,WGD
Glyma.03G131800,WGD
Glyma.03G131900,WGD
Glyma.03G132000,WGD
Glyma.03G132200,WGD
Glyma.03G132300,WGD
Glyma.03G132800,WGD
Glyma.03G133200,WGD
Glyma.03G133300,WGD
Glyma.03G133400,WGD
Glyma.03G133500,WGD
Glyma.03G133600,WGD
Glyma.03G133700,WGD
Glyma.03G133800,WGD
Glyma.03G133900,WGD
Glyma.03G134100,WGD
Glyma.03G134200,WGD
Glyma.03G134300,WGD
Glyma.03G134500,WGD
Glyma.03G134600,WGD
Glyma.03G134700,WGD
Glyma.03G134800,WGD
Glyma.03G134900,WGD
Glyma.03G135000,WGD
Glyma.03G135200,WGD
Glyma.03G135800,WGD
Glyma.03G136100,WGD
Glyma.03G136200,WGD
Glyma.03G136300,WGD
Glyma.03G136500,WGD
Glyma.03G136600,WGD
Glyma.03G136800,WGD
Glyma.03G136900,WGD
Glyma.03G137000,WGD
Glyma.03G137100,WGD
Glyma.03G137200,WGD
Glyma.03G137300,WGD
Glyma.03G137400,WGD
Glyma.03G137500,WGD
Glyma.03G137700,WGD
Glyma.03G137900,WGD
Glyma.03G138000,WGD
Glyma.03G138100,WGD
Glyma.03G138200,WGD
Glyma.03G138300,WGD
Glyma.03G138400,WGD
Glyma.03G138600,WGD
Glyma.03G138900,WGD
Glyma.03G139000,WGD
Glyma.03G139100,WGD
Glyma.03G139200,WGD
Glyma.03G139300,WGD
Glyma.03G139700,WGD
Glyma.03G139800,WGD
Glyma.03G139900,WGD
Glyma.03G140000,WGD
Glyma.03G140100,WGD
Glyma.03G140500,WGD
Glyma.03G140700,WGD
Glyma.03G140900,WGD
Glyma.03G141200,WGD
Glyma.03G141500,WGD
Glyma.03G141600,WGD
Glyma.03G141700,WGD
Glyma.03G141800,WGD
Glyma.03G141900,WGD
Glyma.03G141950,WGD
Glyma.03G142000,WGD
Glyma.03G142200,WGD
Glyma.03G142400,WGD
Glyma.03G142500,WGD
Glyma.03G142600,WGD
Glyma.03G142800,WGD
Glyma.03G142900,WGD
Glyma.03G143000,WGD
Glyma.03G143100,WGD
Glyma.03G143200,WGD
Glyma.03G143400,WGD
Glyma.03G143500,WGD
Glyma.03G143600,WGD
Glyma.03G143700,WGD
Glyma.03G143800,WGD
Glyma.03G143900,WGD
Glyma.03G144200,WGD
Glyma.03G144400,WGD
Glyma.03G144500,WGD
Glyma.03G144600,WGD
Glyma.03G144700,WGD
Glyma.03G144800,WGD
Glyma.03G144900,WGD
Glyma.03G145000,WGD
Glyma.03G145200,WGD
Glyma.03G145300,WGD
Glyma.03G145400,WGD
Glyma.03G145500,WGD
Glyma.03G145600,WGD
Glyma.03G145700,WGD
Glyma.03G145800,WGD
Glyma.03G145900,WGD
Glyma.03G146000,WGD
Glyma.03G146100,WGD
Glyma.03G146200,WGD
Glyma.03G146300,WGD
Glyma.03G146400,WGD
Glyma.03G146500,WGD
Glyma.03G146600,WGD
Glyma.03G146700,WGD
Glyma.03G146850,WGD
Glyma.03G146900,WGD
Glyma.03G147000,WGD
Glyma.03G147100,WGD
Glyma.03G147200,WGD
Glyma.03G147600,WGD
Glyma.03G147800,WGD
Glyma.03G148000,WGD
Glyma.03G148100,WGD
Glyma.03G148200,WGD
Glyma.03G148300,WGD
Glyma.03G148400,WGD
Glyma.03G148500,WGD
Glyma.03G148600,WGD
Glyma.03G148700,WGD
Glyma.03G148800,WGD
Glyma.03G149000,WGD
Glyma.03G149200,WGD
Glyma.03G149500,WGD
Glyma.03G149600,WGD
Glyma.03G149702,WGD
Glyma.03G149800,WGD
Glyma.03G149900,WGD
Glyma.03G150100,WGD
Glyma.03G150400,WGD
Glyma.03G150600,WGD
Glyma.03G150700,WGD
Glyma.03G150800,WGD
Glyma.03G151100,WGD
Glyma.03G151200,WGD
Glyma.03G151300,WGD
Glyma.03G151400,WGD
Glyma.03G151500,WGD
Glyma.03G151700,WGD
Glyma.03G151800,WGD
Glyma.03G152000,WGD
Glyma.03G152200,WGD
Glyma.03G152300,WGD
Glyma.03G152400,WGD
Glyma.03G152600,WGD
Glyma.03G152700,WGD
Glyma.03G152800,WGD
Glyma.03G153000,WGD
Glyma.03G153100,WGD
Glyma.03G153200,WGD
Glyma.03G153300,WGD
Glyma.03G153400,WGD
Glyma.03G153500,WGD
Glyma.03G153600,WGD
Glyma.03G153800,WGD
Glyma.03G153902,WGD
Glyma.03G154000,WGD
Glyma.03G154200,WGD
Glyma.03G154400,WGD
Glyma.03G154600,WGD
Glyma.03G154700,WGD
Glyma.03G154800,WGD
Glyma.03G155000,WGD
Glyma.03G155100,WGD
Glyma.03G155300,WGD
Glyma.03G155400,WGD
Glyma.03G155600,WGD
Glyma.03G155700,WGD
Glyma.03G155800,WGD
Glyma.03G155900,WGD
Glyma.03G156000,WGD
Glyma.03G156100,WGD
Glyma.03G156200,WGD
Glyma.03G156301,WGD
Glyma.03G156400,WGD
Glyma.03G156500,WGD
Glyma.03G156600,WGD
Glyma.03G156700,WGD
Glyma.03G156800,WGD
Glyma.03G157000,WGD
Glyma.03G157100,WGD
Glyma.03G157200,WGD
Glyma.03G157300,WGD
Glyma.03G157432,WGD
Glyma.03G157700,WGD
Glyma.03G157900,WGD
Glyma.03G158000,WGD
Glyma.03G158100,WGD
Glyma.03G158200,WGD
Glyma.03G158300,WGD
Glyma.03G158400,WGD
Glyma.03G158500,WGD
Glyma.03G158600,WGD
Glyma.03G158700,WGD
Glyma.03G158766,WGD
Glyma.03G158900,WGD
Glyma.03G159000,WGD
Glyma.03G159100,WGD
Glyma.03G159200,WGD
Glyma.03G159400,WGD
Glyma.03G159500,WGD
Glyma.03G159600,WGD
Glyma.03G159700,WGD
Glyma.03G159900,WGD
Glyma.03G160000,WGD
Glyma.03G160100,WGD
Glyma.03G160400,WGD
Glyma.03G160466,WGD
Glyma.03G160600,WGD
Glyma.03G160700,WGD
Glyma.03G160900,WGD
Glyma.03G161000,WGD
Glyma.03G161300,WGD
Glyma.03G161400,WGD
Glyma.03G161500,WGD
Glyma.03G161600,WGD
Glyma.03G161800,WGD
Glyma.03G161900,WGD
Glyma.03G162000,WGD
Glyma.03G162100,WGD
Glyma.03G162200,WGD
Glyma.03G162300,WGD
Glyma.03G162400,WGD
Glyma.03G162600,WGD
Glyma.03G162800,WGD
Glyma.03G162900,WGD
Glyma.03G163000,WGD
Glyma.03G163100,WGD
Glyma.03G163200,WGD
Glyma.03G163400,WGD
Glyma.03G163467,WGD
Glyma.03G163600,WGD
Glyma.03G163800,WGD
Glyma.03G163900,WGD
Glyma.03G164000,WGD
Glyma.03G164100,WGD
Glyma.03G164200,WGD
